,message_id,participant,utt,start_timestamp,end_timestamp,corr_utt,Label,Score,Category,Note
13,599ab50c-8a63-49b7-a283-c160ba53367c,BLUE_ASIST1,the severe damage Blue Room first because he says the critical button at the victims are likely to be in areas with the most severe damage so I'm going to go okay yeah,04:59:00,05:10:00,,,,,pre-game
14,8982b786-1c20-427f-95e9-95691ddcbb23,RED_ASIST1,yeah,05:11:00,05:11:00,,,,,pre-game
15,ae497327-4356-4aee-9614-844e5a00a85f,GREEN_ASIST1,perfect and do you know which room like it as some number like C1 C2 typing,05:12:00,05:19:00,,,,,pre-game
16,9b81208d-bf44-4ca5-9ff6-d11b6825b9a4,RED_ASIST1,Medicare yeah I got like A2 A4 C8 on the left side yeah,05:20:00,05:25:00,,,,,pre-game
17,87f57c24-1e1b-4d55-8fd9-69b3238e2899,GREEN_ASIST1,so the one that the room that was severely damaged is that what room was that,05:25:00,05:31:00,,,,,pre-game
18,bcdd1f53-54c5-4271-bb05-638007674954,GREEN_ASIST1,engineer,05:32:00,05:32:00,,,,,pre-game
19,234f9cda-76fd-46f8-95d4-cc61b759e598,BLUE_ASIST1,engineer here so severe damage is i3a + E2 and A2 through three rooms,05:33:00,05:41:00,,,,,pre-game
20,6572110e-7908-4995-b411-a29a7a136dce,GREEN_ASIST1,are any of those meeting rooms,05:41:00,05:43:00,,,,,pre-game
21,4e9918d4-068f-42ff-806c-5417befda4f1,RED_ASIST1,yes I'll tell them we're at Medicare,05:44:00,05:45:00,,,,,pre-game
22,52e494ad-7c10-40c6-8070-4bda756da4a6,GREEN_ASIST1,what type of meeting,05:47:00,05:48:00,,,,,pre-game
23,19e0fa22-585d-4225-afff-62ae46347593,GREEN_ASIST1,do you know,05:50:00,05:51:00,,,,,pre-game
24,4589fd15-03be-452c-bdb1-6f1f335418a9,RED_ASIST1,A2 is stories we are going to say ssion E2 is security training i3a is Project meeting,05:47:00,05:56:00,,,,,pre-game
25,b3ebcc6b-9e04-4b73-a85b-3cf5ad41496f,RED_ASIST1,perfect,6:2,6:2,,,,,pre-game
26,4dd60dd6-0525-4abe-a5b0-e20c86fcf24c,GREEN_ASIST1,storage reorganization was canceled so there shouldn't be anyone at that meeting was there if it was a project meeting a lunch or management meeting there would be two or more people in there so prioritize those rooms and rooms which rooms were the project lunch an antidote okay,05:57:00,06:13:00,,,,,pre-game
27,7d27bf32-3b73-48e4-9e0e-b01a512566ed,GREEN_ASIST1,all right so,06:18:00,06:18:00,,,,,pre-game
28,108a1ab8-dc51-4f52-a385-118830f82779,BLUE_ASIST1,car door fast,06:22:00,06:22:00,,,,,pre-game
29,9a7a02da-0f76-43c8-a0d6-e1991e55a176,GREEN_ASIST1,we'll have to figure out which room is where those oh yeah I'm fast,06:21:00,06:24:00,,,,,pre-game
30,2b497c27-d732-47bd-9c2a-7afb6ff70c4f,GREEN_ASIST1,okay,06:27:00,06:27:00,,,,,pre-game
31,d2be2e97-4e00-4112-a388-d143cc9b394f,RED_ASIST1,yeah medic here we can prioritize i3a if you want if since its most severe,06:26:00,06:33:00,,,,,pre-game
32,9ffa16e6-c540-40ef-b1e8-10c2fdefb549,BLUE_ASIST1,okay,06:33:00,06:33:00,,,,,pre-game
33,59d480b4-0de4-4545-b10d-e580ed075d9e,RED_ASIST1,right behind you,06:38:00,06:39:00,,,,,pre-game
34,3117dc1a-74f0-4f0a-ba9a-6bcae85bc4c9,GREEN_ASIST1,alright I'll head there and see how the victim condition over there great all right,06:33:00,06:39:00,,,,,pre-game
35,ba13e4c8-66e4-4f24-88d2-a70326ed5042,BLUE_ASIST1,yeah I'm here,06:51:00,06:51:00,,,,,pre-game
36,4d8e51c7-092a-482d-a703-e121d47f93b7,BLUE_ASIST1,yep,06:56:00,06:56:00,,,,,pre-game
37,90eb25c0-854a-4c39-9f77-b7add95d2ee4,GREEN_ASIST1,I3 here yeah critical victim so it'll need to be the rubble the rubble and need to be clear do you think all right you two can take care of the critical victim since it'll be both you and was there any other a different room I'm gonna check the rooms in this Hall player C which C what the conditions are,06:41:00,7:4,,,,,pre-game
38,081eabfb-57c7-4597-b669-7a318c88de18,BLUE_ASIST1,okay check E2 + I2,7:5,7:7,,1a,,action-directive,
39,3f896438-8928-4a8b-80fb-8e64c38491ab,GREEN_ASIST1,E2 and A2,7:8,7:9,,1b,2.0,accept,
40,4de53a59-3e18-4a69-8565-ad8c9b54d37e,BLUE_ASIST1,yeah,07:11:00,07:11:00,,1c,,acknowledge,
41,01aaaacb-5dc4-4bb3-9c45-d96883cda5b1,GREEN_ASIST1,yeah sure,07:12:00,07:13:00,,,,,
42,3a876632-f622-44dc-82dd-a4c517f35e8a,GREEN_ASIST1,yeah I'm gonna take the victim from an error,07:15:00,07:16:00,,2a,,commit,
43,cd2fa655-47d3-4042-8212-e72245a7fbc2,RED_ASIST1,yeah,07:18:00,07:18:00,,2b,1.0,acknowledge,
44,fbfa4274-f9b2-4326-8dfe-83009e9e5574,RED_ASIST1,Place marker Zone,07:20:00,07:20:00,,3a,,assert,
45,aac99745-e57e-4016-b87d-acb5cff95d3e,GREEN_ASIST1,all right,07:20:00,07:20:00,,3b,1.0,acknowledge,
46,b9b95907-83a9-4669-89a7-e06762256561,RED_ASIST1,and then here it's also type c okay we're here engineer,07:22:00,07:27:00,,4a,,assert,
47,eac51987-c825-416c-ab53-1de10e7b903a,BLUE_ASIST1,yeah,07:34:00,07:34:00,,4b,1.0,acknowledge,
48,8e1a2cd8-2d6e-484a-a5a0-f9dba5e8a579,BLUE_ASIST1,I'm going to take one with me,07:36:00,07:37:00,,5a,,commit,
49,3a5781de-31c0-4399-9c10-9e468aaa2fea,GREEN_ASIST1,all right they were all this is a critical victim okay all right I am taking one with me and then I go check what was what were the rooms you wanted me to check,07:25:00,07:36:00,,5b.6a.7a,1.0,acknowledge.assert.info-request,
50,142b3dae-3ec0-4729-a9a9-61dfc112779d,RED_ASIST1,there you go yeah okay,07:29:00,07:34:00,,6b,1.0,acknowledge,
51,db7d8415-5afa-4ba6-9868-4e7159829b16,BLUE_ASIST1,E2 E2 in A2 please,07:38:00,07:41:00,,7b,3.0,info-provide,
52,2d3ed74e-0307-4586-a271-adb5bd16dba6,GREEN_ASIST1,E2 and agent got it all right and these were critical victim okay,07:40:00,07:44:00,,7c,,acknowledge,
53,86045a62-b588-4a47-a010-9918acb755f0,GREEN_ASIST1,perfect,07:45:00,07:45:00,,,,,
54,1fe46dba-cfe2-42b8-9bc0-177f2ee0a39e,RED_ASIST1,yeah there's one more in i3a I'll leave that to you transporter,07:42:00,07:49:00,,8a,,assert,
55,24adde60-d1b1-4bd8-a626-fc7d982023fc,GREEN_ASIST1,I yeah I'll take care of that and I'll go check E2,07:48:00,07:50:00,,8b,2.0,accept,
56,2d8ece9e-6cda-424f-a94e-dc3f0c11a393,RED_ASIST1,no problem,07:52:00,07:52:00,,8c,,acknowledge,
57,8dd2e2e5-24a5-44cf-9267-46ede4719dc2,RED_ASIST1,yeah I feel like reconnaissance wise,07:57:00,8:0,,,,,
58,6deae6bf-e0b5-4c3a-a91b-1501f75f0059,RED_ASIST1,engineer or transport it would definitely be the best for Recon,8:5,08:10:00,,,,,
59,1ca99f58-d628-483a-be12-283495827fa2,GREEN_ASIST1,yeah let me just put this victim down and then I'll go check E2 next,08:19:00,08:23:00,,9a,,commit,
60,2465bce4-8599-445a-9f6c-3d70e89187e2,RED_ASIST1,yeah we could follow up engineer okay,08:15:00,08:18:00,,10a,,assert,
61,c8d63d5c-0ff6-43a5-bbc5-a1879d171dde,BLUE_ASIST1,I'm on my way to E2 right now,08:25:00,08:27:00,,10b-1,3.0,accept,
62,a260c5ae-adc1-4955-8d0b-24ffdbfc476b,GREEN_ASIST1,all right perfect I'll be there in just a second,08:27:00,08:29:00,,10b-2,2.0,accept,
63,d328a1ba-4bf9-48de-8363-6e6a79d035f5,GREEN_ASIST1,sorry I'm going to find E2 map sore,08:36:00,08:38:00,,11a,,assert,
64,46b0a6b5-a0a9-4be9-aa9c-9dd13fb28eeb,RED_ASIST1,okay okay and we got a critical here out of this for now yeah,08:30:00,08:36:00,,11b.12a,1.0,acknowledge.assert,
65,86a38ef3-c42b-4383-b956-61bc4f29b07a,BLUE_ASIST1,so in E2 we got a critical damage victim,08:40:00,08:42:00,,12b-1,3.0,acknowledge,
66,390d016a-d037-4332-b62d-5e89f5b8d33d,GREEN_ASIST1,okay,08:44:00,08:44:00,,12b-2,1.0,acknowledge,
67,ca50a47b-435f-49ec-854c-64b48429f707,BLUE_ASIST1,okay,08:46:00,08:46:00,,,,,
68,f43d04b3-ef61-4e05-9517-e1297c00dea9,RED_ASIST1,engineer I need help,08:41:00,08:44:00,,13a,,action-directive,
69,96355e49-1100-4090-9589-a3b33a8dcf73,GREEN_ASIST1,where is okay,08:49:00,08:50:00,,,,,
70,3249362b-5efd-4bd0-8bac-186a2cd778fd,BLUE_ASIST1,where are you okay that's a lot all right I'm on my way wrong way,08:49:00,08:57:00,,13b,2.0,accept,
71,bcd236ad-0e03-4eb3-9690-30b55599c26b,GREEN_ASIST1,look at this map is so tiny it's hard to read okay I found it alright so critical victim,9:1,9:7,,14a,,assert,
72,8ef17ceb-c576-43a1-91e0-1a9b76db87e1,GREEN_ASIST1,here,09:10:00,09:10:00,,,,,
73,e48c20ea-3d16-405c-81b5-05f3d31c9ac3,GREEN_ASIST1,and this one move,09:12:00,09:13:00,,,,,
74,c25f81a9-212e-4166-997d-1a2a1c225cfd,GREEN_ASIST1,this one's no victim,09:17:00,09:17:00,,15a,,assert,
75,286e63d2-c6d4-41d1-99d4-af83b87ef723,BLUE_ASIST1,okay,09:23:00,09:23:00,,15b-1,1.0,acknowledge,
76,84378f76-ae4e-4a1d-bfb7-07e794aa85fa,RED_ASIST1,thank you,09:22:00,09:22:00,,15b-2,1.0,acknowledge,
77,6c120821-6b6e-4ab0-97a2-eabad4a1bf96,GREEN_ASIST1,all right so of the E rooms at efforts on the map so,09:20:00,09:24:00,,,,,
78,b1512532-d56d-4262-a39e-e674b4f6d652,RED_ASIST1,okay,09:24:00,09:24:00,,,,,
79,b66caf3f-fb8c-45e0-a052-9d30aba74a50,BLUE_ASIST1,so there's there's one critical victim in i1a,09:26:00,09:29:00,,16a,,assert,
80,aa495dc4-54b8-4a57-b596-d87c7c1c5611,GREEN_ASIST1,E2 there's a critical victim in E2 if you guys are nearby,09:28:00,09:32:00,,17a,,assert,
81,f4f0cf51-8652-4185-8a82-4e6e333017af,GREEN_ASIST1,okay,09:35:00,09:35:00,,16b,1.0,acknowledge,
82,05b28681-0a75-4031-b3ca-ad7deb276117,BLUE_ASIST1,okay,09:39:00,09:39:00,,17b,1.0,acknowledge,
83,384720c4-9873-466d-ba46-5f760dffd29e,RED_ASIST1,engineer if you'd like to follow up on that because we need c people,09:31:00,09:38:00,,18a,,action-directive,
84,c94f910c-658b-4199-84ff-b187fab40d45,RED_ASIST1,oh,09:41:00,09:41:00,,,,,
85,28b6aa71-46d2-4026-bdb8-928a2dfd0d71,RED_ASIST1,okay,09:44:00,09:44:00,,,,,
86,ff26f4f9-fcd6-4b33-b43c-30fada11beec,GREEN_ASIST1,I'm right by here too as well so if engineer does is busy I'm Yours well there are some Rubble rooms you're here okay on my way and I can save this,09:40:00,09:51:00,,18b,3.0,info-provide,
87,2d2c54d3-5b68-405f-b603-d9b2e44da890,GREEN_ASIST1,all right,09:53:00,09:53:00,,,,,
88,3653ba53-b87d-4304-a8c0-e0ead7ecbe7d,GREEN_ASIST1,oh that oh don't worry okay so I'll take this I'll take this type c guy here and,10:1,10:7,,19a,,commit,
89,dd9db1e5-73d4-40b2-9f13-1a086c3e9f3f,GREEN_ASIST1,all right do you mind taking that one,10:10:00,10:12:00,,20a,,action-directive,
90,e5e60ad6-f73d-43ae-bc0a-ca7f0fc7aa9c,GREEN_ASIST1,all right,10:15:00,10:15:00,,,,,
91,cbffb392-6979-41d9-95e2-ad2e829d2730,RED_ASIST1,I does it type c yeah I did not realize that okay what okay okay and this guy was type A I'll get that to you oh yeah,10:1,10:13:00,,20b,3.0,accept,
92,71a22aa5-654c-43e4-b089-ab7a65404201,GREEN_ASIST1,I'm going to go finish checking those rooms,10:23:00,10:25:00,,21a,,assert,
93,8ffa976e-6cfe-4d49-8c77-18dcc1e3ab07,BLUE_ASIST1,there are two regular victim and a two,10:25:00,10:28:00,,22a,,assert,
94,4def4e11-f039-48ad-b2f7-1825276046e5,GREEN_ASIST1,in where I'm sorry,10:28:00,10:30:00,,22b-1,2.0,follow-up-question,
95,a9058d04-d12e-4d49-afc6-bb694fe680bb,RED_ASIST1,later,10:30:00,10:30:00,,,,,
96,45c283b9-e936-4d04-8600-cd667344a53d,BLUE_ASIST1,in 82,10:33:00,10:33:00,,22c,,info-provide,
97,d0f427e8-b7fb-4e4e-b17d-21f28d951f13,GREEN_ASIST1,A2 okay,10:32:00,10:32:00,,22b-2,2.0,acknowledge,
98,642a30ef-efd7-429c-8a7e-d11fec09c318,BLUE_ASIST1,yeah,10:35:00,10:35:00,,,,,
99,b61b92df-34aa-49ac-9414-734a725e96bf,RED_ASIST1,storage reorganization,10:33:00,10:33:00,,,,,
100,43855938-e070-4a56-b06a-662d5ca7866e,GREEN_ASIST1,all right there's no more victims in this area,10:40:00,10:42:00,,23a,,assert,
101,07346f62-2a50-40a2-9fb2-8db071834d77,GREEN_ASIST1,for the most part as far as I can tell,10:44:00,10:46:00,,23a+,,assert,
102,02fb10d6-ed8e-483a-903a-f548c8731534,GREEN_ASIST1,yeah it doesn't look like it it will not have the ability to jump is weird,10:49:00,10:52:00,,24a,,assert,
103,9e32b1cc-87f0-45f0-bf57-c074c9b031cb,RED_ASIST1,yeah,10:56:00,10:56:00,,23b.24b,1.0,acknowledge.acknowledge,
104,8ef24436-c1a2-4725-8247-186716b4cdfa,GREEN_ASIST1,I want a all three of them were cleared out of there,11:1,11:2,,25a,,assert,
105,b24ac015-4c95-45e2-b98a-844039e49974,BLUE_ASIST1,blue,11:6,11:6,,,,,
106,fe0d1346-9bca-4657-b5e9-d0de35390682,GREEN_ASIST1,O i1 A sorry I was looking i3,11:6,11:8,,26a,,assert,
107,0e902d24-c55c-4dea-aa80-02ec0da8e579,GREEN_ASIST1,I'm on my way over there if you need,11:10:00,11:11:00,,27a,,assert,
108,8439e54a-a97d-4b90-9da3-4a8b4d7204c3,RED_ASIST1,yeah is it critical,11:11:00,11:11:00,,28a,,info-request,
109,e6bdb4eb-39c7-4519-a8ea-36e2491aeded,GREEN_ASIST1,okay,11:13:00,11:13:00,,,,,
110,683a1855-8595-4171-8aad-f175d12c2427,GREEN_ASIST1,i1a is,11:17:00,11:19:00,,28b,2.0,info-provide,
111,4e4495af-90f9-430d-8061-3835e990c4d6,BLUE_ASIST1,I I just engineer here I just plays to regular victim Mark in A2,11:14:00,11:22:00,,29a,,assert,
112,0b6dd3bf-70a2-4d03-9ba6-0c4fc048c51a,BLUE_ASIST1,okay,11:27:00,11:27:00,,,,,
113,b9d76676-fd60-468a-bceb-d3cc0e9bae75,GREEN_ASIST1,i1a is blocked off there's Rubble at the I at the i1 entrance,11:21:00,11:25:00,,30a,,assert,
114,29ec70e3-54c5-42b3-9e9c-2244bdadc132,GREEN_ASIST1,yeah,11:32:00,11:32:00,,,,,
115,fe828153-a360-44dd-b12f-3b1ddd189449,GREEN_ASIST1,all right so can the engineer help you out with that one then and I can go keep checking rooms,11:34:00,11:37:00,,31a,,action-directive,
116,ef4b6736-cb0f-4326-9be8-ca4a4c1e8c63,BLUE_ASIST1,yeah I'm on my way,11:40:00,11:41:00,,31b-1,2.0,accept,
117,4adfeac9-b824-4b88-ba16-c7a80e76e8c4,RED_ASIST1,again oh yeah yeah,11:25:00,11:37:00,,31b-2,1.0,acknowledge,
118,2eeba523-1886-43fc-b3d1-b6979f30676c,GREEN_ASIST1,all right,11:39:00,11:39:00,,31c,,acknowledge,
119,0ab06f2f-1362-49ab-8d3d-54a43c907180,GREEN_ASIST1,well there's a critical victim in the same hallway on J2,11:43:00,11:47:00,,32a,,assert,
120,66e44a99-0a51-47bf-9663-ef99a0f992b3,RED_ASIST1,okay I think it's in the back here,11:47:00,11:48:00,,32b,2.0,info-provide,
121,0e98eabd-e5b3-4359-9154-13af14057a0f,GREEN_ASIST1,oh there's a sight I forgot,11:58:00,11:58:00,,33a,,assert,
122,3be2638e-2c84-4dde-b485-dc072e157bf0,GREEN_ASIST1,there's North and South drop-offs,12:5,12:6,,33a+,,assert,
123,1d916979-c3a2-40f8-b68b-18913596fcad,GREEN_ASIST1,okay,12:8,12:8,,,,,
124,de990dbe-fd4a-40f0-8bab-213b006b0ba4,RED_ASIST1,come on hurry up,12:9,12:11:00,,34a,,action-directive,
125,8cf976b7-1bab-4434-9d78-74f37360b624,GREEN_ASIST1,yeah just like just across the hall from you guys a door down there's another critical victim,12:11:00,12:16:00,,34b.35a,1.0,accept.assert,
126,1d689bc9-aa44-441e-a909-bc7faf1be0d4,BLUE_ASIST1,okay here start all clear,12:19:00,12:21:00,,36a,,assert,
127,a229684b-db8e-4e40-8365-084d694958eb,GREEN_ASIST1,you look like them,12:22:00,12:22:00,,,,,
128,777839ec-15f6-4981-84e3-624377c167e3,BLUE_ASIST1,yeah,12:24:00,12:24:00,,,,,
129,acc6b728-bc1b-4834-9795-e77b2b1d527a,RED_ASIST1,engineer,12:16:00,12:16:00,,,,,
130,193a242e-1bb3-4338-b3ed-61f9aa927719,GREEN_ASIST1,regular victim,12:24:00,12:25:00,,,,,
131,1cafd4e2-d33a-46ec-9534-a93af3770b04,GREEN_ASIST1,there's a,12:30:00,12:31:00,,37a,,assert,
132,e1b18ec9-dd35-4482-87a5-ecabbde086ea,GREEN_ASIST1,regular victim at K1 as well,12:33:00,12:35:00,,37a+,,assert,
133,4e9121bd-baca-4d27-8d61-88b1ad1ac19d,GREEN_ASIST1,yeah yeah,12:41:00,12:42:00,,,,,
134,a032eca2-fab7-4b44-80e0-12fb100aaf41,RED_ASIST1,I'll work on J2 for now just to finish up this area,12:38:00,12:42:00,,37b,3.0,info-provide,
135,3381c406-3f22-49c2-a654-29a885099322,GREEN_ASIST1,sure thing,12:43:00,12:44:00,,37c,,acknowledge,
136,11aa46dd-bd8f-4ce8-aefd-6e65acb09a44,BLUE_ASIST1,hip,12:52:00,12:52:00,,,,,
137,350ac1d8-2c80-4048-8b6c-ea35a0f3991c,RED_ASIST1,oh yeah engineer I need you with me,12:50:00,12:51:00,,38a,,action-directive,
138,5f45d273-df43-4a28-808b-f797c57d67e0,RED_ASIST1,oh,13:3,13:3,,,,,
139,8558db8a-33c9-4011-a88d-db56aad4d3e5,RED_ASIST1,okay,13:6,13:6,,,,,
140,6115ac51-49a7-4ef3-be2c-da32e8859623,GREEN_ASIST1,okay yeah the next row over the case and else room has quite a few has 31 is a critical victim,12:58:00,13:6,,39a,,assert,
141,58ad2570-287e-4923-bd25-9a77ef8ad5d5,RED_ASIST1,all right,13:7,13:8,,39b,1.0,acknowledge,
142,cf0dadae-49ae-414a-8897-6364e70b8fac,GREEN_ASIST1,Ashley can open doors,13:9,13:11:00,,40a,,action-directive,
143,798c3711-61fc-4c18-9362-c4849bed897d,RED_ASIST1,Rubble absence i c,13:13:00,13:17:00,,,,,
144,bdba87a0-e0e6-4f28-a48c-717bbe945cc4,RED_ASIST1,engineer,13:19:00,13:19:00,,,,,
145,d5b4c1e7-3e2e-4cf2-933c-4f881db1b218,BLUE_ASIST1,okay yep,13:21:00,13:22:00,,,,,
146,c3353d42-e1e5-4db2-8f53-bc3df0240b5a,BLUE_ASIST1,come on,13:25:00,13:25:00,,,,,
147,6ec64e3c-d1ff-4dbe-acd5-6131ece188d3,BLUE_ASIST1,yeah,13:29:00,13:29:00,,,,,
148,43db1952-ea4c-4785-bac5-bab7f95df70e,GREEN_ASIST1,okay oh there's two victims actually in this room there's a critical and a regular victim and I'm trapped,13:34:00,13:40:00,,41a,,assert,
149,258c525e-b1fb-47f9-aec6-0f9e7b15069b,BLUE_ASIST1,how are you,13:43:00,13:44:00,,41b,1.0,follow-up-question,
150,b07466ba-beca-436d-bef5-5e927aaf6ba1,RED_ASIST1,okay,13:44:00,13:44:00,,,,,
151,a00398e1-f8ae-4030-8770-a4abf0ba425d,GREEN_ASIST1,dang I'm at K4 way down the hall,13:41:00,13:47:00,,41c.42a,,info-provide.assert,
152,10203587-07b9-4f08-b1a1-4a936e0686c0,BLUE_ASIST1,K4 okay gotcha,13:48:00,13:49:00,,42b,2.0,acknowledge,
153,9be939c8-6ea1-47a8-abc3-6fc3142cbd81,GREEN_ASIST1,all right,13:49:00,13:49:00,,42c,,acknowledge,
154,eda592a0-4b01-463d-8780-d43c300a5ffd,RED_ASIST1,yep I'm also working on the case that c is C,13:50:00,13:52:00,,43a,,assert,
155,013c0bc0-248a-476a-b2ca-851799255f08,RED_ASIST1,okay,14:0,14:0,,,,,
156,a127712d-8203-43ac-90be-14a3cd228e9c,GREEN_ASIST1,all right well there's two victims in my room so if you want to do this room just because there's a critical enter regular points,13:52:00,13:58:00,,44a,,assert,
157,4c87a37a-2022-40a0-8500-777d941262c7,BLUE_ASIST1,a medic medic you can do K1 first,13:58:00,14:1,,45a,,action-directive,
158,3d3c145e-1447-4b43-9a5a-babd7126fe29,GREEN_ASIST1,oh I am trapped,14:2,14:2,,46a,,assert,
159,a4f25914-e361-463f-af58-9e6ccd69e946,RED_ASIST1,yeah I do care,14:3,14:4,,45b,1.0,acknowledge,
160,ef036900-bc64-401b-a67d-00e3263056b6,RED_ASIST1,yeah,14:8,14:8,,,,,
161,0dcb9f5d-e9d8-4c0a-8a5f-b0019344d6a5,GREEN_ASIST1,help,14:9,14:9,,,,,
162,aab4c840-0ec8-4727-8b44-3f322c51b1d5,GREEN_ASIST1,SOS more Rubble fell jeez,14:18:00,14:23:00,,47a,,assert,
163,c09cad52-7bc8-437a-9a5c-a5abf537a9ca,RED_ASIST1,okay,14:27:00,14:27:00,,47b,1.0,acknowledge,
164,78e16593-03b7-4f7b-a3df-c0319a3d1f8f,BLUE_ASIST1,I guess,14:31:00,14:31:00,,,,,
165,4e1c0b8f-cbb3-4617-9e6f-13a4af90bad4,RED_ASIST1,okay,14:33:00,14:33:00,,,,,
166,34628dc9-2166-4129-ae6e-9516d9a1ef9d,RED_ASIST1,okay,14:38:00,14:38:00,,,,,
167,bf24ff65-5167-4633-b35c-bf54862fc1d4,RED_ASIST1,right here,14:42:00,14:42:00,,,,,
168,52059496-943b-4703-931f-e6a63925958a,GREEN_ASIST1,something against me oh wait wait where am I oh God I got so confused all right oh you don't there's not you don't need to clear the rubble here there behind the rubble so it doesn't I don't think they where's the medic is he okay I'm a transport,14:25:00,14:43:00,,48a,,assert,
169,92ea6cbd-e30d-4542-8d0d-adf73cff0939,RED_ASIST1,yeah K1 I lost,14:46:00,14:47:00,,48b,1.0,info-provide,
170,911ff16f-7c74-4344-a3df-5fbf66a9a2db,RED_ASIST1,okay all right,14:51:00,14:51:00,,,,,
171,3fca4471-839c-4de2-8f2d-7c7b6d5897a0,GREEN_ASIST1,all right this one was critical K1 what was K1,14:47:00,14:50:00,,48c.49a,,acknowledge.info-request,
172,8087e12f-8f3b-4102-8514-86292cd74fd0,RED_ASIST1,I am B so if you want to,14:53:00,14:56:00,,50a,,action-directive,
173,53de7361-0205-4efb-b8f6-3452026f71c8,GREEN_ASIST1,which,14:55:00,14:55:00,,,,,
174,b838fc2b-4f06-4185-8aae-dce1ca449ef8,BLUE_ASIST1,yeah I can I can take this one,14:56:00,14:58:00,,50b,3.0,accept,
175,3d7538cc-a1c8-4bc9-ac45-b5557a8954a9,RED_ASIST1,okay I'll go together,14:59:00,15:0,,50c,,acknowledge,
176,c89306fb-0457-4408-a3b7-2aa3064ca732,BLUE_ASIST1,so this one is up my God,15:0,15:2,,,,,
177,484e0a60-b299-4b7b-82fe-ca002113da54,GREEN_ASIST1,all right yeah just diagnose and K1,14:59:00,15:1,,,,,
178,b2515351-b955-414a-8608-40d221c2d26b,RED_ASIST1,again,15:11:00,15:11:00,,,,,
179,72ea5143-60f7-478d-ac49-1ccf01c1462e,GREEN_ASIST1,all right wait the drop-off at C is blocked off by Rubble entirely the north Zone,15:2,15:10:00,,51a,,assert,
180,9d70474d-d1c0-4329-b209-bec4b09183ff,RED_ASIST1,North,15:14:00,15:14:00,,51b,1.0,acknowledge,
181,181a3109-d091-4f76-8dd0-083515677730,GREEN_ASIST1,north Zone C is totally blocked off,15:13:00,15:15:00,,52a,,assert,
182,13e107b0-01c9-46e0-a3a4-11c3f0d82156,RED_ASIST1,yeah,15:21:00,15:21:00,,52b,1.0,acknowledge,
183,dea68295-2616-48fa-8fc8-d0ada791ed9b,GREEN_ASIST1,by Rubble so I'm going to go to the South one just further but faster I think,15:17:00,15:21:00,,53a,,commit,
184,2fa80550-711d-4631-a20d-9115a46e67ec,GREEN_ASIST1,wait,15:26:00,15:26:00,,,,,
185,ced34fd5-5b1a-4ef0-8bbb-234b474a722a,RED_ASIST1,i c,15:25:00,15:26:00,,53b,1.0,acknowledge,
186,91183595-b6d0-4102-b7da-74bcadf04e7a,GREEN_ASIST1,yeah,15:28:00,15:28:00,,53c,,acknowledge,
187,882b8fcb-8732-4210-8a0c-83930297603f,BLUE_ASIST1,what type of injury of the victim in K4 again,15:28:00,15:32:00,,54a,,info-request,
188,54f13f3f-7d1f-4171-a5c5-f94049d85a13,RED_ASIST1,K4,15:31:00,15:31:00,,54b-1,1.0,info-provide,
189,2f4cda54-ca7b-4c6c-bf8f-d164650f72c2,GREEN_ASIST1,K4 I'm gonna take,15:36:00,15:38:00,,54b-2,1.0,info-provide,
