,message_id,participant,utt,start_timestamp,end_timestamp,corr_utt,Label,Score,Category,Note
27,80df454a-274b-4eb4-9f61-d9b384fb6bec,RED_ASIST1,yep,07:35:00,07:35:00,,1b,1.0,acknowledge,
28,dc82800a-158c-416e-83f5-69388fdf8880,GREEN_ASIST1,what type of meetings or in B5 and B6 B8,07:32:00,07:36:00,,2a,,info-request,
29,eae2360e-de01-47bb-9ac9-334c6723458e,RED_ASIST1,security training project meeting,07:39:00,07:40:00,,2b,2.0,info-provide,
30,d3619288-9a84-48a5-8779-2ecc6588e3df,GREEN_ASIST1,okay yeah both of those had at least one person in attendance the security training had the two or more attendees it says so which richer was that one B5,07:39:00,07:50:00,,3a,,assert,
31,0f641c82-4765-49f3-bfcc-8c98858d733b,RED_ASIST1,okay we can start their B5 B8,07:47:00,07:54:00,,3b-1,3.0,acknowledge,
32,3031fd1c-ff3b-4263-8308-89ed5904086f,BLUE_ASIST1,yeah but yeah,07:50:00,07:51:00,,3b-2,1.0,acknowledge,
33,234e5da2-0523-4358-8914-54f1b394bfd1,GREEN_ASIST1,all right so we should prioritize those to them and that's where your head first engineer,07:54:00,07:58:00,,3c,,acknowledge,
34,81ff3033-d7be-4102-a3b6-57b03fc9453d,RED_ASIST1,yeah,8:1,8:1,,,,,
35,dd4b1e4a-4f2d-4569-b18a-d7eeed7b939a,GREEN_ASIST1,right yeah that's fine,08:13:00,08:14:00,,,,,
36,3942227f-beb4-41e6-ac6a-ee35416b61be,BLUE_ASIST1,can you two just take care of all take care of all this victims because I will just slowest so okay,8:5,08:14:00,,4a,,action-directive,
37,f7ec3b7e-3666-477c-9583-b30db44a35de,GREEN_ASIST1,alright I'll start running up and up the a side just to make sure that the if there's anyone on the A's,08:15:00,08:20:00,,4b-1,3.0,accept,
38,7dc7bdde-4dc3-4f93-b3cf-4055f8ea9e0c,RED_ASIST1,yep I'm at behind you,08:21:00,08:22:00,,4b-2,2.0,info-provide,
39,8cb54929-55bc-4973-b327-baf9781634fc,GREEN_ASIST1,all right great,08:22:00,08:23:00,,,,,
40,f2542cc0-6a62-4fa4-b340-e0bc95d61767,GREEN_ASIST1,oh wow my controls,08:26:00,08:27:00,,,,,
41,d4e39a9a-beb9-468e-a4f0-0c0c41ba8a57,GREEN_ASIST1,regular victim here oh no that's not where I'm at,08:37:00,08:44:00,,5a,,assert,
42,e62cab7f-6956-4f97-a9e5-14fcb3f03ff3,GREEN_ASIST1,all right there's a critical victim at the entrance A3 dummy to take the this victim here,08:48:00,08:59:00,,6a,,assert,
43,47eca31f-1e12-434b-a56e-502213d707eb,GREEN_ASIST1,oh there's two Okay so,9:1,9:2,,6a+,,assert,
44,77387aa5-d39d-4527-95ee-5d16dbf4e9f4,RED_ASIST1,all right yes yeah please yeah engineer if you don't mind,08:54:00,9:4,,7a,,action-directive,
45,2c976426-8fa6-4624-a3c1-c479d700487b,RED_ASIST1,wait where are you right now,9:7,9:7,,8a,,info-request,
46,8af96c58-4705-4820-86d1-1cae9699223e,BLUE_ASIST1,I'm a b 5,9:8,9:8,,8b,3.0,info-provide,
47,36c0ebf5-a1e3-4e05-a7e1-bd714aa1dfea,BLUE_ASIST1,and three severe damage here,09:12:00,09:14:00,,9a,,assert,
48,70e1b627-deac-497c-86f6-aaeed6f1a7bf,GREEN_ASIST1,I hear fire,09:18:00,09:18:00,,9b,2.0,info-provide,
49,66dfb5d9-252c-4c10-87cd-f28fcd6dd4a7,BLUE_ASIST1,okay,09:27:00,09:27:00,,9c,,acknowledge,
50,f585d191-1c84-4f9c-9182-aed6bce1ab83,BLUE_ASIST1,actually I'm going to go in Norse night,09:43:00,09:45:00,,10a,,commit,
51,1b9d005f-2f3a-493d-8bdc-75611279c030,GREEN_ASIST1,they're all C we're sorry you got there all C's okay I can get their next son because that's going to be more points I guess this one was those are one more victim here yeah B okay I'm just going to take care of this one B victim and then I'll head straight to the B5 you guys aren't right,09:28:00,09:49:00,,11a,,commit,
52,a757ee78-57c1-424b-8343-da710cb313c6,GREEN_ASIST1,critical I'll be right there,09:49:00,09:51:00,,11a+,,commit,
53,4e1ed7d4-8593-4405-9c86-8db30fa39627,RED_ASIST1,is anybody in near 83,09:53:00,09:56:00,,12a,,info-request,
54,1b34420d-82c6-448e-906e-6a0440ca8237,GREEN_ASIST1,there's critical yeah there's very critical victim Sarah none here I'm making my way over to B5,09:55:00,10:5,,13a,,assert,
55,ab38dfa7-f33a-43d4-8802-506334f19eb8,GREEN_ASIST1,slowly,10:8,10:8,,13a+,,assert,
56,5912f9ca-0e96-4428-b6d9-e832518d3f1e,GREEN_ASIST1,wait,10:14:00,10:14:00,,,,,
57,0bceb369-3c1f-4855-9701-d4e3af63dc50,GREEN_ASIST1,right yeah,10:23:00,10:23:00,,,,,
58,b95141bf-cd55-46da-a485-503cf259ace6,BLUE_ASIST1,oh yeah,10:24:00,10:24:00,,,,,
59,a4bc965b-9cc0-4acb-94ce-73cd26073df2,RED_ASIST1,yeah okay cousin case,10:24:00,10:25:00,,14a,,assert,
60,ed08d9bb-3824-4eed-aab7-1014e7f37cde,RED_ASIST1,okay yeah,10:28:00,10:30:00,,,,,
61,075d9d8d-ebef-4b6e-8ed8-66511b9ead8e,BLUE_ASIST1,I am on my way medic,10:27:00,10:29:00,,14b,2.0,accept,
62,fa3c2671-eb27-4e2d-9a09-cc9596c0ac23,RED_ASIST1,thank you,10:32:00,10:32:00,,14c,,acknowledge,
63,1e3fad57-530c-49ed-9ce7-1fc528c8878f,GREEN_ASIST1,where is the entrance to B5,10:30:00,10:35:00,,15a,,assert,
64,f69f7a1e-5715-4266-90dd-3902575c1c40,GREEN_ASIST1,oh it's over here,10:39:00,10:39:00,,15a+,,assert,
65,9aa248d3-54b7-4e48-98b9-e99c26d7b287,BLUE_ASIST1,what's this purple glass,10:38:00,10:39:00,,16a,,info-request,
66,3e98553b-65e3-459a-83f7-72ad97c8f7cb,RED_ASIST1,okay if you want to come inside with me,10:43:00,10:45:00,,17a,,action-directive,
67,9ddd7704-22f8-4919-a169-dd4b90377625,GREEN_ASIST1,E5 okay,10:43:00,10:44:00,,17b,2.0,accept,
68,ca2f26bf-f4b8-4181-a4ff-afcbbc80a361,BLUE_ASIST1,A2 B B8,10:45:00,10:47:00,,,,,
69,b6a42d96-8897-4b39-b3cc-81b676b3d685,RED_ASIST1,engineer I'll be okay oh,10:46:00,10:50:00,,,,,
70,f4d75b19-5cea-4757-b8da-ded4f90a5ca1,RED_ASIST1,over here yeah I need a stabilizer critical victim,10:54:00,10:57:00,,18a,,action-directive,
71,e18762f7-589c-48ea-9830-604d3fd2c440,RED_ASIST1,A3 A3,11:0,11:1,,18a+,,action-directive,
72,8770db69-e19d-4732-9ff1-efe4523e0995,GREEN_ASIST1,wait yeah yeah I'm sorry okay here I'm heading back where are you where are you A3 okay,10:54:00,11:1,,18b,3.0,accept,
73,c760ee8c-9e1f-4b26-9568-7a46fcfefdc3,GREEN_ASIST1,I'm here I have a victim on me already so,11:4,11:6,,19a,,assert,
74,c0af223e-99d1-421c-b497-e3a4de97b00e,GREEN_ASIST1,all right oh I got to be so much closer okay sorry,11:9,11:12:00,,20a,,assert,
75,93de4120-63fc-46d8-b657-8d3f3444cd0d,GREEN_ASIST1,oh no we're trapped,11:15:00,11:16:00,,21a,,assert,
76,1f999c8b-44ea-4f8a-8c90-ba0c3891a652,BLUE_ASIST1,there's no I in B in B date,11:20:00,11:21:00,,22a,,assert,
77,4e4abce0-b09d-4cb1-af2c-6365fa827a3e,BLUE_ASIST1,yeah I know I mean b a,11:24:00,11:24:00,,22a+,,assert,
78,4f40a95d-e3c2-4353-a8aa-7b92b3050597,GREEN_ASIST1,no one and B8 i1a can you come back to A2 can they were trapped in there you go,11:22:00,11:29:00,,23a,,action-directive,
79,de7a31a8-b975-4f24-b904-8ac18f4ee081,BLUE_ASIST1,okay,11:32:00,11:32:00,,23b,1.0,accept,
80,70d38c84-39f2-44e4-8673-25fe5fcd2670,RED_ASIST1,hey,11:31:00,11:31:00,,,,,
81,facbe9e2-33e6-4e48-850f-2346eaf38053,GREEN_ASIST1,lovely,11:32:00,11:32:00,,23c,,acknowledge,
82,dcbe4cfe-75bb-4e26-ab0c-986d23c6d3b7,GREEN_ASIST1,well it's so pretty,11:42:00,11:42:00,,,,,
83,964fbc0d-40ac-421e-b371-4e7cb07fbce8,GREEN_ASIST1,thank you,11:45:00,11:45:00,,,,,
84,9aaf2a09-876a-4c09-ae94-1ff90d8cdf7d,RED_ASIST1,okay,11:47:00,11:47:00,,,,,
85,c0f9675e-1010-4688-9509-abe47f641392,GREEN_ASIST1,all right I'll help the victim,11:52:00,11:54:00,,24a,,assert,
86,d58ef63c-426d-45b8-92e7-e2cc44562ee4,BLUE_ASIST1,so the next place is c 2,11:56:00,11:57:00,,25a,,assert,
87,d2d31f9c-47e6-48a6-b2f7-27777694a05d,GREEN_ASIST1,here I go,11:56:00,11:59:00,,25b,2.0,acknowledge,
88,0d9d2f45-a9fe-4738-8095-5540716decf5,GREEN_ASIST1,all right so I'm going to there's more in A3,12:4,12:8,,26a,,assert,
89,019c7795-be14-4446-9e79-3ddb4cc78fb5,GREEN_ASIST1,yeah,12:10:00,12:10:00,,,,,
90,fb7980ef-5eaf-41f0-b54d-6c1d6626da30,RED_ASIST1,okay,12:8,12:8,,26b,1.0,acknowledge,
91,69c80ff8-9f02-4cb9-b06d-9f94c6b6dd9f,GREEN_ASIST1,okay yeah honestly if you guys want to like just move them closer I can,12:12:00,12:16:00,,27a,,action-directive,
92,a844c83d-5ca5-41e4-9332-506c74013900,GREEN_ASIST1,just like label them once you put them down they do so,12:17:00,12:21:00,,27a+,,action-directive,
93,7611b029-0497-4c88-bcb3-0d9864664309,GREEN_ASIST1,okay there we go,12:22:00,12:24:00,,,,,
94,844320ed-a75a-4266-998a-8d674dbd5e2d,GREEN_ASIST1,all right and if there's still victims in A2 or where there's already taken care of I see there's the labels in there,12:25:00,12:31:00,,28a,,assert,
95,0c2b6fd4-3ea7-4cda-8d6d-1648447b6c6c,GREEN_ASIST1,all right I'll go check,12:35:00,12:35:00,,29a,,commit,
96,9e9e463c-976a-45bc-9175-fa32753f7336,GREEN_ASIST1,I took a close look,12:37:00,12:37:00,,29a+,,commit,
97,aa7118d7-cb3d-4bb5-94d0-d45b9b343b31,RED_ASIST1,I have no idea,12:34:00,12:34:00,,28b.29b,1.0,info-provide.info-provide,
98,9e01b31c-2a8c-41cc-9496-3853ab8db3b5,GREEN_ASIST1,A2 I should have those nope okay and A3 let me check,12:40:00,12:46:00,,30a,,assert,
99,e7da72aa-d857-41f9-89c5-6a9f773539a6,BLUE_ASIST1,also in C2 there there one regular and one critical,12:43:00,12:49:00,,31a,,assert,
100,22dbb928-8876-425f-b5a4-0256f3d9f3a6,GREEN_ASIST1,since no victim to Tech tip but it might be other still on here,12:48:00,12:51:00,,32a,,assert,
101,201a654f-1701-4281-8b8a-9a02c3538448,GREEN_ASIST1,this is critical,12:53:00,12:54:00,,33a,,assert,
102,f9d8c035-fae4-4ffe-817c-bcb5faac1618,RED_ASIST1,okay engineer up at B B7 if you want to come to B7 and clear the rubble,12:42:00,12:58:00,,34a,,action-directive,
103,7a57b724-b5b7-49e6-97ee-e275896ca4ca,BLUE_ASIST1,yep,12:59:00,12:59:00,,34b,1.0,accept,
104,20c371f9-092e-4e63-829b-3c0e60c205cd,GREEN_ASIST1,oh I hate that it keeps dropping Rubble I'm trapped as well,12:57:00,13:0,,35a,,assert,
105,be8ae0e1-cc81-4eaf-8fea-4cddfa3951c1,RED_ASIST1,yeah it's really annoying because they're more Rubble this found,13:1,13:4,,35b,3.0,acknowledge,
106,3f6b14a4-8284-49ad-b8af-a8c46663141e,BLUE_ASIST1,B7 you said,13:8,13:9,,34b,2.0,acknowledge,
107,42dba104-754e-48e1-80e0-ef52ae3f5bba,GREEN_ASIST1,I don't know let me,13:5,13:7,,,,,
108,b3b46d4f-58a5-48cd-aa35-54ab1d57d21b,RED_ASIST1,yeah B room B B7 but you can help transport it right now,13:9,13:14:00,,36a,,action-directive,
109,8528f776-0941-448f-86d3-820f3b161941,GREEN_ASIST1,yeah I'm a A3 again,13:12:00,13:16:00,,37a,,assert,
110,c740df3c-5a75-47f4-aaf5-0f850db422d5,BLUE_ASIST1,yeah I clear the other side of the B7,13:17:00,13:19:00,,36b,3.0,accept,
111,f151e2ce-b1f1-4c66-ac9f-ba9f5ee09359,RED_ASIST1,okay thank you,13:20:00,13:21:00,,36c,,acknowledge,
112,860066a6-9631-4896-b400-4d7942c5f486,GREEN_ASIST1,help,13:22:00,13:22:00,,38a,,action-directive,
113,eb7ab247-a4d2-4bfd-99d1-9f6359683936,BLUE_ASIST1,and transporter in transporter what are you in trouble,13:24:00,13:26:00,,38b,3.0,follow-up-question,
114,be3171c7-160c-4505-909c-c05c7bfa316a,BLUE_ASIST1,E3 yeah,13:28:00,13:29:00,,38b+,3.0,follow-up-question,
115,875f8e95-7684-4809-8098-07e244584474,GREEN_ASIST1,I'm a A3 again I approach I think this is the last time we're ready for you,13:24:00,13:28:00,,38c,,info-provide,
116,9998aef9-0dcf-4ed2-b499-2177a6380c49,RED_ASIST1,wait,13:32:00,13:32:00,,,,,
117,1856aa8e-ccd7-441b-87a2-3ae4f671b146,GREEN_ASIST1,there I have another critical thing outside of the door for E3 but that doesn't matter it's the same room,13:34:00,13:39:00,,39a,,assert,
118,7f1c8857-0378-4406-8d26-2744ef2c244d,RED_ASIST1,yeah we're at a standstill right here,13:41:00,13:44:00,,39b,2.0,acknowledge,
119,f72cb2d3-e959-482f-b779-c17575555c91,GREEN_ASIST1,thank you yeah,13:43:00,13:44:00,,39c,,acknowledge,
120,1fb2e33a-d2ba-49ce-9fe1-8857d2280e23,BLUE_ASIST1,yep,13:48:00,13:48:00,,,,,
121,447d6008-34ae-429c-855b-935c09a5d3be,RED_ASIST1,engineer engineer clear yellow over here,13:45:00,13:47:00,,40a,,action-directive,
122,6770bb88-4c18-4deb-a678-683a7f9b2902,GREEN_ASIST1,I'm going to go drop this patient this one off this victim off and I'm going to start labeling other doors,13:47:00,13:53:00,,41a,,assert,
123,4e0250be-7336-44be-827d-af5e0b0f8e54,GREEN_ASIST1,I feel like clear,13:58:00,13:59:00,,42a,,assert,
124,561d6ac3-072e-43c6-9ba8-76e5f5084136,GREEN_ASIST1,time oh no,14:2,14:3,,,,,
125,3a6f17db-2ba8-4085-807f-a458b859904c,GREEN_ASIST1,yeah,14:7,14:7,,,,,
126,740b8af4-b3f6-4bee-96e1-c90a852f97c3,RED_ASIST1,B,14:7,14:7,,,,,
127,fa22ff5b-003f-4695-b466-c95b2e25da99,BLUE_ASIST1,there's a b another door for for B7 you can yeah,14:9,14:12:00,,43a,,assert,
128,ff4def95-4cf3-4d7a-9481-b938d7dbcbf3,GREEN_ASIST1,are you trapped in E3 or all those your mind those are mine I didn't remove them I'm sorry,14:12:00,14:16:00,,44a,,info-request,
129,8bc4664a-d987-488f-ab78-e5f4d4dcd024,RED_ASIST1,okay oh how about this I'm going to move my Victim outside and label them just outside the room so we can yeah,14:19:00,14:26:00,,45a,,commit,
130,c058722f-96e7-4691-885d-8e4a04523a71,BLUE_ASIST1,yeah,14:30:00,14:30:00,,45b,1.0,acknowledge,
131,33986df0-8dd0-47ce-8f4c-3cb846acee8a,GREEN_ASIST1,yeah so can we ignore the SOS has an A3 just because I don't want to get in there and try and get trapped again okay ignore those,14:18:00,14:30:00,,46a,,assert,
132,84b11abb-8c15-4b29-b76f-52986aca4911,RED_ASIST1,okay no problem yeah engineer here I just leave them outside for the transporter that I'll label,14:31:00,14:35:00,,46b.47a,1.0,accept.assert,
133,785624b9-e71a-4f83-a255-9e6cd72f6b6a,GREEN_ASIST1,alright I'm going to start transporting none,14:34:00,14:35:00,,47b,2.0,accept,
134,27032f3d-3a5f-4a43-ae50-7a1da99343a0,GREEN_ASIST1,all right this is B,14:37:00,14:37:00,,48a,,assert,
135,3e4a6c44-5f6d-4f7c-9c19-ecd74b3dc80c,BLUE_ASIST1,so I'm going to go to check D4,14:41:00,14:44:00,,49a,,commit,
136,b7e3c2d4-122e-44db-a941-af58c8c470f2,RED_ASIST1,okay,14:48:00,14:48:00,,49b,1.0,acknowledge,
137,078c58fa-2319-4b75-946d-35f8781d285d,BLUE_ASIST1,yeah,14:53:00,14:53:00,,49c,,acknowledge,
138,98c9e2d7-d650-468e-a534-39a9ca1a9625,GREEN_ASIST1,do you want me to run in the Run by their B and C oh my God this thing keeps telling me to ask my help all right um where D4 you said,14:45:00,14:55:00,,50a,,info-request,
139,1adbfb07-b99a-43e3-b0e0-9addcebfa1b1,BLUE_ASIST1,yeah D4,14:57:00,14:58:00,,50b,3.0,info-provide,
140,8dfa4f43-ed9b-46e7-9792-9d1ed46c26aa,GREEN_ASIST1,on my way and I'm just going to run by there and see if there's any victims in sight at all if it's there's any point you know know know victims by D4,14:58:00,15:6,,50c,,accept,
141,d3ce0dbd-0987-46f6-a86a-4976a858dacc,BLUE_ASIST1,okay then K2 check E3,15:10:00,15:12:00,,51a,,action-directive,
142,a3c135d8-d4e9-4666-a774-e28c6c160b46,GREEN_ASIST1,E3,15:10:00,15:10:00,,51b,3.0,accept,
143,c15638c8-7c58-4080-8b44-b8995f8800de,BLUE_ASIST1,E Yeah E3 and F2,15:16:00,15:18:00,,51c,,acknowledge,
144,9a51a02f-efed-4f18-af6a-c030a03c9265,GREEN_ASIST1,E3 and F2 going to check here,15:17:00,15:22:00,,51b+,3.0,accept,
145,2233b2c9-66af-499a-8fdd-55ef10a76862,RED_ASIST1,chat,15:17:00,15:17:00,,,,,
146,c96de063-b991-4211-be7c-a8f6d7b2bde3,BLUE_ASIST1,no she didn't,15:36:00,15:36:00,,,,,
147,1397c503-59ee-4bc8-9bf3-93e98d4b58d3,RED_ASIST1,okay,15:38:00,15:38:00,,,,,
148,ae84a2d1-f643-40d3-8491-d3c2ebe5eed3,GREEN_ASIST1,all right there's like no victims at the you said oh III right,15:36:00,15:40:00,,52a,,info-request,
149,159c9832-7be8-497b-9366-583592f5d883,BLUE_ASIST1,yeah E3,15:44:00,15:44:00,,52b,3.0,info-provide,
150,2386f759-d0a8-461a-88d1-30018ab62898,BLUE_ASIST1,okay,15:48:00,15:48:00,,,,,
151,89b9f2a7-f33b-43a6-b894-9d9a8ea10c62,RED_ASIST1,oh I keep forgetting about the north phones,15:49:00,15:50:00,,53a,,assert,
152,f963bbd8-e1af-4ab8-a8ae-5a7ea1572338,GREEN_ASIST1,all right yeah one critical victim right here and I'm gonna,15:42:00,15:46:00,,54a,,assert,
153,bc4cd18b-b152-4543-b072-75d25fcddf82,GREEN_ASIST1,about the what,15:49:00,15:49:00,,53b-1,1.0,follow-up-question,
154,8571fdca-3b83-4db8-8c36-47147aaf76e6,RED_ASIST1,the north Zone sight I just I bought one all the way down to the South,15:53:00,15:55:00,,53c,,info-provide,
155,7a35a636-9055-48de-930f-cf73283d7d9a,GREEN_ASIST1,oh yeah I forgot about them too yeah,15:55:00,15:57:00,,53b-2,3.0,acknowledge,
156,ba1eac05-1140-48f7-a7f9-e1617ee9dca7,RED_ASIST1,yeah,15:59:00,15:59:00,,,,,
157,c1ac4356-bd28-4873-a0af-1d70e56b1b9b,GREEN_ASIST1,are there's two critical victims one at the five which is accessible there's no Rubble,16:4,16:9,,54a,,assert,
158,04cfc1b3-411d-44a4-869d-e5a12c8f62bb,GREEN_ASIST1,wait that's not critical oh there's two victims here yeah alright so you guys see the marker sight place,16:11:00,16:16:00,,54a+,,assert,
159,f623a2e3-ef71-4327-82c4-1ea34ab39104,BLUE_ASIST1,yeah,16:19:00,16:19:00,,54b,1.0,acknowledge,
160,1c7e93dd-e20c-4d67-badb-3451471e1e2e,GREEN_ASIST1,and the E and F area,16:19:00,16:20:00,,54c,,info-provide,
161,754a6c74-0df1-4091-85eb-799b4de07ce8,RED_ASIST1,yeah yeah I need help,16:19:00,16:22:00,,55a,,action-directive,
162,7e3f1371-4e53-4a07-b0f5-d86c948f3626,BLUE_ASIST1,oh I see I see you,16:25:00,16:26:00,,55b-1,1.0,accept,
163,faf15667-12d5-445a-a03d-45468dce9937,GREEN_ASIST1,trapped okay,16:25:00,16:26:00,,55b-2,1.0,acknowledge,
164,7cafcb4b-dbc8-4dcf-921d-3038c9eb2a2c,RED_ASIST1,engineer yeah,16:24:00,16:25:00,,55c,,acknowledge,
165,e4738286-4d14-4935-931f-8ff0c5332092,BLUE_ASIST1,C2 huh,16:28:00,16:29:00,,56a,,info-request,
166,766f8d09-a9b4-470a-a8de-196d61dc14b2,GREEN_ASIST1,no victim here,16:28:00,16:29:00,,57a,,assert,
167,a9a18466-37fd-4353-81fe-8da1d74fc80c,RED_ASIST1,yeah and I need you I need you to come inside,16:30:00,16:32:00,,56b,2.0,info-provide,
168,4fb46992-0157-4e1d-85df-31ca8134c9dc,GREEN_ASIST1,um,16:38:00,16:38:00,,,,,
169,e3618706-4a6a-4159-8bc5-22f13b049df5,RED_ASIST1,Johnny come inside,16:45:00,16:45:00,,58a,,action-directive,
170,9f503eb8-6914-42eb-bbaf-f87091fccb97,GREEN_ASIST1,is there anyone that needs transporting where's okay I see some labels on this thing,16:47:00,16:52:00,,59a,,info-request,
171,d7fec642-86a4-4d1b-a0c7-c3ddcc98e6db,RED_ASIST1,yeah thank you,16:52:00,16:55:00,,59b,1.0,acknowlege,
172,f8ca6635-885c-40ca-b2dc-7dc9c65a40d7,RED_ASIST1,okay,17:0,17:0,,,,,
173,45f3a282-e8ea-4ee3-a6f1-05a5b715a8af,GREEN_ASIST1,to B all right yeah,17:4,17:5,,59c,,accept,
174,482997b1-66ff-4789-b5d3-7dc713794bd3,RED_ASIST1,I think I have another one,17:3,17:3,,60a,,assert,
175,01e6dadf-34d9-4f63-ad64-3c3dbbc0a41d,GREEN_ASIST1,this one's okay,17:8,17:10:00,,60b,2.0,acknowledge,
176,0971f4ec-94a8-463e-99ad-9fff862c8603,GREEN_ASIST1,GPS signal lost okay,17:15:00,17:17:00,,61a,,assert,
177,19ae4266-ade9-4105-8a65-f2da1818a1db,RED_ASIST1,I move,17:13:00,17:13:00,,,,,
178,e9f729d2-4ffa-466b-a15d-ab31cbf144fe,GREEN_ASIST1,GG,17:19:00,17:19:00,,,,,
179,5068092a-e301-43d5-999d-aee76aeea4be,GREEN_ASIST1,alright alright use your words guys I see you,17:25:00,17:30:00,,62a,,action-directive,
180,ad1ca73b-db22-4e57-ae3f-4e97bfb8f86f,BLUE_ASIST1,transported to remember,17:28:00,17:30:00,,,,,
181,91adf0b5-e9ab-4488-b7af-bfbca4d11817,GREEN_ASIST1,okay the area and I remember what that is,17:32:00,17:34:00,,,,,
182,e34f71fc-4e04-497d-a054-92c163200051,RED_ASIST1,okay I thought yeah I saw some IE yeah I'll be I'll be I'll be going out to eat together I found some of the map,17:28:00,17:36:00,,,,,
183,98839a70-d77b-4cc4-80fe-cd49dd69099f,RED_ASIST1,okay,17:39:00,17:39:00,,,,,
184,902653c2-1ca8-4562-b117-23120322c933,GREEN_ASIST1,yeah I'll run up there with you wait what am I doing here oh I can label these actually well there's a critical victim in here,17:37:00,17:44:00,,63a,,commit,
185,393ed81f-03f2-419b-aba3-781eeafe5236,RED_ASIST1,where,17:47:00,17:47:00,,63b-1,2.0,follow-up-question,
186,d3659599-3891-458b-87ce-2fffaa2fc569,GREEN_ASIST1,no victim here I'm over at D1 D3,17:47:00,17:53:00,,63c,,info-provide,
187,0d4c82b6-fd3b-4a04-ab79-c657aabdb347,RED_ASIST1,D3 Hotel,17:50:00,17:54:00,,63b-2,3.0,acknowledge,
