,message_id,participant,utt,start_timestamp,end_timestamp,corr_utt,Label,Score,Category,Note
75,65a87d3e-fea7-4cd7-8cf6-bf48d78a7bb3,RED_ASIST1,Rubble I just marked it D3,11:29:00,11:30:00,,26a,,assert,
76,b0548333-b745-4def-8bdc-1729845c9c78,BLUE_ASIST1,D3 gotcha,11:30:00,11:32:00,,26b,2.0,acknowledge,
77,657df22c-59e1-4a80-9313-51f803b65433,RED_ASIST1,and then I'll need you to come to the back for this critical patient as well,11:36:00,11:38:00,,27a,,action-directive,
78,c20ae03e-568e-4072-8c92-5ca54899d1f3,RED_ASIST1,and then come back here please,11:53:00,11:54:00,,27a+,,action-directive,
79,2c00f651-3ae0-45fd-9853-3b7c42911228,RED_ASIST1,thank you this is a medic,11:56:00,11:57:00,,27a++,,action-directive,
80,3fd493f5-f896-4530-bb0f-3799e97b0c59,RED_ASIST1,other okay got it thank you,12:4,12:5,,,,,
81,d77314f9-78df-4b13-82c1-51e0d92b3316,BLUE_ASIST1,is he awake,12:8,12:9,,27b,2.0,follow-up-question,
82,12c8603e-2de1-4c2d-9560-9e5fa375f849,GREEN_ASIST1,great work guys are making good time,12:8,12:9,,,,,
83,f53920df-28ad-4749-95aa-bc107c809e84,GREEN_ASIST1,transporter here to take critical,12:12:00,12:13:00,,28a,,assert,
84,bbb57bea-f816-4b10-9f9b-b89deb4cf76f,RED_ASIST1,I'm placing it right out here oops,12:15:00,12:17:00,,28b,2.0,info-provide,
85,cc8d5369-3c48-4ef8-b139-13a59d633c5f,RED_ASIST1,okay moving to the bees,12:19:00,12:21:00,,28b+,2.0,info-provide,
86,760c9f33-145e-4c55-8cce-f206936d94d1,GREEN_ASIST1,so it was that critical or was that a,12:22:00,12:23:00,,29a,,info-request,
87,6b7e9470-3957-4464-8e48-d2e4d67ebcc0,RED_ASIST1,that was a critical I didn't mean to place that,12:24:00,12:25:00,,29b,3.0,info-provide,
88,e114549d-9126-4ac0-8baa-569776110ff9,GREEN_ASIST1,transporter acknowledged,12:27:00,12:27:00,,29c,,acknowledge,
89,368d5731-3bed-4b52-a42c-cd2188129500,RED_ASIST1,now that was medic I can you come to the engineer B4,12:28:00,12:31:00,,30a,,action-directive,
90,91bd40ac-dd8a-49cb-bf3a-d32533c029fa,BLUE_ASIST1,I'm on my way,12:34:00,12:34:00,,30b,2.0,accept,
91,b6883deb-28d3-4f9c-8b46-1ed13b478ea8,GREEN_ASIST1,transporter on sight,12:37:00,12:43:00,,,,,
92,dab5342f-5284-486c-ac32-460c64770b92,BLUE_ASIST1,transfer are you going to B4,12:42:00,12:43:00,,31a,,info-request,
93,e9f4ddee-971c-473f-9854-97671856bd76,RED_ASIST1,thank you any little closer please thank you,12:45:00,12:48:00,,30c,,acknowledge,
94,21fe54fb-54be-4031-a164-7d9826122fb4,RED_ASIST1,and this is critical and I'll let you take it thank you,12:50:00,12:52:00,,32a,,assert,
95,5034fe8c-96ec-4b7f-b3d3-ed521f69ec14,GREEN_ASIST1,transporter here apologize again M having slight leg issues still so occasionally I will Hiccup,12:54:00,12:59:00,,33a,,assert,
96,d53f0bab-0166-433e-bfc5-1d9c3d5bce8e,GREEN_ASIST1,storm in my area,13:2,13:2,,33a+,,assert,
97,f0db81d5-81f9-4983-baff-576ce9643f79,RED_ASIST1,this is medic at D1 there is Rubble can you please help by marking SOS on the map,13:4,13:9,,34a,,action-directive,
98,ca62847b-a0e3-470e-ba23-470fa442fce5,BLUE_ASIST1,this is engineer on Brooke,13:12:00,13:13:00,,34b,2.0,accept,
99,08713268-8850-4d7e-a7a2-8b5c11299b10,GREEN_ASIST1,transporter here did we check B5 for that critical,13:16:00,13:19:00,,35a,,info-request,
100,d9ee04f5-fa5b-424c-903d-bdf8dc680cf9,RED_ASIST1,oh I did not,13:19:00,13:20:00,,35b,2.0,info-provide,
101,1d81a2d4-a442-4854-bb9e-8c378d494db6,RED_ASIST1,checking this room Roku,13:24:00,13:24:00,,36a,,assert,
102,b6031361-5ef5-4760-b956-a1f450037146,GREEN_ASIST1,engineer required at B5 this is transporter,13:24:00,13:27:00,,37a,,action-directive,
103,4cb5241c-c8b4-43df-b44c-c5fb3e085949,BLUE_ASIST1,engineer red B5 on Road,13:30:00,13:32:00,,37b,3.0,accept,
104,75487bb2-6c04-4c81-b946-6c08ca785ae6,GREEN_ASIST1,transporter responding to SOS,13:39:00,13:40:00,,38a,,assert,
105,3fcaaa23-66b2-4bac-a8a0-31f42ec5f0d7,RED_ASIST1,well SOS has been cleared I need to take that out,13:49:00,13:51:00,,38b,3.0,info-provide,
106,ed1e6961-9989-4077-8ff3-ca73f3e71cf3,RED_ASIST1,coming to B5 please stay there this is medic please,13:55:00,13:58:00,,39a,,action-directive,
107,4e097ce6-ad89-4dfa-aa75-6de08a25d06f,GREEN_ASIST1,transporter acknowledged en route,13:58:00,14:3,,39b,2.0,accept,
108,edd038cc-f71d-4991-9a23-ca1b4c7b7816,BLUE_ASIST1,B5 Rubble cleared critical patient in B5 three critical patients in B5,13:51:00,14:0,,40a,,assert,
109,c7768e29-7595-4368-a4bb-33ed39096bed,RED_ASIST1,alright alright ready to go,14:14:00,14:15:00,,40b,2.0,accept,
110,16b3da79-6b57-44b6-962d-87d4c0cbfca4,RED_ASIST1,Middle School,14:19:00,14:19:00,,,,,
111,6a91e51d-6513-4fcb-a608-70ff715b93ac,BLUE_ASIST1,they just said GPS signal lost,14:23:00,14:24:00,,41a,,assert,
112,c6058469-c674-4777-9cdb-e296b2c1633f,RED_ASIST1,mine also says that this is medic,14:25:00,14:26:00,,41b-1,2.0,info-provide,
113,b3086420-4be2-461f-97d9-a03c1f40ffed,GREEN_ASIST1,transporter acknowledged happiest memory,14:27:00,14:30:00,,41b-2,1.0,acknowledge,
114,a74230c1-b340-4b89-9998-2dcc630756ee,GREEN_ASIST1,we've been here long enough that we should be aware of our surroundings,14:32:00,14:34:00,,42a,,assert,
115,4ae6f517-d8b6-4e56-bd02-ee30a80841f1,GREEN_ASIST1,of this side of the map,14:36:00,14:37:00,,42a+,,assert,
116,2ecb44b7-20d5-4686-9b1f-04a6136e00ea,BLUE_ASIST1,just when you thought it couldn't get harder,14:41:00,14:43:00,,,,,
117,f96fa776-f9fb-4859-b0ca-807d0889202a,GREEN_ASIST1,gotta roll with it,14:44:00,14:44:00,,,,,
118,9406eb3e-d5ab-48c3-a120-0b0ba79bf49c,GREEN_ASIST1,transporter sitting 5 minutes 20 seconds,14:51:00,14:53:00,,43a,,assert,
119,00a6bb6e-af4d-41c2-8396-f2eb8661cf55,RED_ASIST1,is a medic acknowledged,14:58:00,14:58:00,,43b,1.0,acknowledge,
120,8f516153-d8f3-49d2-a707-4334c829accf,BLUE_ASIST1,is there a college,15:2,15:2,,44a,,info-request,
121,c98118f5-a60b-476a-b4da-0304ff1494c0,GREEN_ASIST1,we are less than fifty percent through this,15:1,15:2,,45a,,assert,
122,db9069ac-d903-4cc1-b1b8-e0182190c7e2,BLUE_ASIST1,engineer I'm clear right now,15:12:00,15:14:00,,46a,,assert,
123,4b0df9de-f3e3-4be7-a80a-24887b530273,GREEN_ASIST1,transport a requesting have we completed the D's,15:10:00,15:13:00,,47a,,info-request,
124,a9319c91-ffe3-428e-8ff6-4c3da5d5e2e9,RED_ASIST1,I believe so yes others medic,15:15:00,15:18:00,,47b,1.0,info-provide,
125,f6953215-f119-412d-910b-946dcaa000e9,GREEN_ASIST1,understood,15:19:00,15:19:00,,47c,,acknowledge,
126,727d3a54-68ff-4cbc-b2b0-4f29e1cea5d7,RED_ASIST1,I believe H1 does not have any one big white room,15:32:00,15:35:00,,48a,,assert,
127,961e88ce-7559-4ea7-bf8d-302824ea0a67,RED_ASIST1,at i1a there is rubble and I need help is by a at the back door to the back and it's the first Green Room on the left,15:38:00,15:47:00,,49a,,action-directive,
128,565e5c41-44fc-4d97-b2ba-ed74a18cc2fe,RED_ASIST1,IU c meeting continue,15:51:00,15:51:00,,,,,
129,ab8abfb5-77e4-4de1-aee2-276847f9aa80,BLUE_ASIST1,I will try because all right I see is you,15:50:00,15:53:00,,49b,1.0,accept,
130,1bf65d7b-4e18-4c5d-8bca-22a015194e52,GREEN_ASIST1,Transporters transporter marking very last aisle opposite of where we started,15:51:00,15:56:00,,50a,,assert,
131,da633094-a772-48f4-8f9d-c709c75d1aa2,RED_ASIST1,and it's all this first green room,15:58:00,15:59:00,,,,,
132,87a5b7cf-3ff2-410d-b9a0-56445bc0fd32,RED_ASIST1,have to go around and there's one door in there now look at the other room so I'll get that,16:5,16:8,,51a,,assert,
133,9491de77-43c3-4f38-bf8a-7c13c70658de,BLUE_ASIST1,engineer acknowledged,16:11:00,16:12:00,,51b,1.0,acknowledge,
134,1f513e5f-3ab7-4bef-aeed-6ed00fa4d0c7,RED_ASIST1,there's also a rubble across this one,16:14:00,16:15:00,,52a,,assert,
135,0891b2c2-1ad9-4965-9ef5-7a338064859e,BLUE_ASIST1,all right to regular patients,16:26:00,16:28:00,,52b.53a,1.0,accept.assert,
136,2e9fb3f7-466a-424f-92e3-1287710e647d,GREEN_ASIST1,transporter enter M1,16:21:00,16:28:00,,54a,,assert,
137,4bcb9d44-e2fa-4c62-94cd-96e0a90a3c77,GREEN_ASIST1,critical patient M1,16:32:00,16:35:00,,54a+,,assert,
138,7dd1478e-9ec4-455b-b5f5-63c3e898bb00,RED_ASIST1,if you see some remember you can pick them up and put them in the hallway and I can assess them this is medic,16:42:00,16:47:00,,55a,,assert,
139,eafb60f9-0537-401e-8453-5c45ef197bb1,GREEN_ASIST1,transporter able to transport critical patients that are not awake,16:46:00,16:51:00,,55b,3.0,info-provide,
140,40e57184-a8a6-47ef-b9d4-6c01b07685c8,RED_ASIST1,it's a medic I meant the doctor engineer about it because there's two in here,16:53:00,16:55:00,,56a,,assert,
141,652896b6-dfaa-4d32-be51-99266c605ce6,BLUE_ASIST1,medic where are you,16:58:00,16:59:00,,56b,2.0,accept,
142,7b74ef76-cd3e-4752-8355-181c01e545d4,RED_ASIST1,it's okay I got it already,17:0,17:1,,56c,,info-provide,
143,57dd9fb3-11a1-4afa-8588-94cb9f5e4a3e,RED_ASIST1,this is medic where was the critical patient,17:6,17:7,,57a,,info-request,
144,8b106f05-7ff0-43e6-9f10-76619353cb7a,GREEN_ASIST1,last hole way M1 door is marked,17:8,17:11:00,,57b,3.0,info-provide,
145,758ae27a-1cf7-4d9d-b745-dae0ff977db6,RED_ASIST1,is the medic thank you,17:12:00,17:13:00,,57c,,acknowledge,
146,baaa2754-dde0-48d9-a2a8-4a26a9f4c6e9,BLUE_ASIST1,three minutes left,17:13:00,17:14:00,,58a,,assert,
147,51630c36-0b2b-4320-b347-37b3e7b5dbcc,RED_ASIST1,this is medic I forgot I need someone in M1 as well,17:20:00,17:25:00,,59a,,action-directive,
148,4ebf09be-ea60-40d2-8190-7b3e17ef17e2,GREEN_ASIST1,transporter en route,17:29:00,17:31:00,,59b,2.0,accept,
149,b41961d7-3076-4bd6-bcc5-7ba9edb2a5d5,RED_ASIST1,this is medic I just realized my map is backup might be back up for you guys as well,17:34:00,17:37:00,,60a,,assert,
150,e353c142-8dfc-4ccf-aaf9-c396b91e0103,BLUE_ASIST1,yes it is,17:38:00,17:38:00,,60b-1,1.0,acknowledge,
151,af3b9538-6ee6-4ebe-b775-8424a6d29d5c,GREEN_ASIST1,transporter acknowledged,17:40:00,17:41:00,,60b-2,1.0,acknowledge,
152,d78524b0-c746-49e4-b82b-be0899dc92fc,BLUE_ASIST1,transport of this is engineer video check out the Jays and the eyes the detection plate,17:44:00,17:50:00,,61a,,assert,
153,1b101c40-1020-494b-86ef-cb1e686e7f24,BLUE_ASIST1,this is engineer critical patient in,18:4,18:6,,61a+,,assert,
154,b7f5f0f1-2bd0-4ef8-ae3d-dfea4aaf1aa1,BLUE_ASIST1,j4,18:7,18:7,,61a++,,assert,
155,16567fb4-51e2-452c-a954-1cb51275d739,GREEN_ASIST1,transporter knowledge,18:10:00,18:11:00,,61b,1.0,acknowledge,
156,b13c218d-28be-4ff0-8dc9-dd244c72ca3a,RED_ASIST1,I needed help with here bottom row right or bottom blue,18:9,18:15:00,,62a,,action-directive,
157,f5d63a53-b10f-45d7-b570-43a38fea8e98,BLUE_ASIST1,help we got multiple patients in j4,18:12:00,18:16:00,,63a,,action-directive,
158,1e0aeab9-d532-4e60-a368-8e0a267a33dc,RED_ASIST1,engineer I need help door is blocked at bottom right blue,18:19:00,18:26:00,,62a+,,action-directive,
159,3ee4aaa7-c4c6-4ae9-b312-aae6259c661c,GREEN_ASIST1,transporter here engineer what is your location,18:28:00,18:30:00,,63b,3.0,follow-up-question,
160,fcd94daf-cacf-4284-a8bf-f9dc385d6822,GREEN_ASIST1,on way,18:34:00,18:34:00,,,,,
161,f815ebba-eb6c-49fd-b291-9ff78dee88d7,GREEN_ASIST1,transporter,18:39:00,18:39:00,,,,,
162,3caa7c66-7662-4dda-8bd1-76a912309758,BLUE_ASIST1,j4 B you can transport there's a regular patient in j4 but there is also critical one that is asleep a medic I'm on route to your way,18:26:00,18:39:00,,63c.62b,2.0,info-provide.accept,
163,649f87df-dc76-4226-80ca-29872e47b6ec,GREEN_ASIST1,all right,18:43:00,18:43:00,,,,,
164,1a0480e4-44bb-4ad3-b5ad-f0ef47d1fd8a,RED_ASIST1,and I needed to come in here this is medic just a b thank you,18:51:00,18:53:00,,62c,,acknowledge,
165,ee6e74fd-b955-420b-a00e-481e0876544e,GREEN_ASIST1,critical patients still in j4 this is transporter untreated patient in hallway,18:56:00,19:1,,64a,,assert,
166,32e7520d-97d1-495b-846e-d91d8325047a,BLUE_ASIST1,we got a minute left,19:5,19:5,,65a,,assert,
167,8ccf603f-d6d1-4fc5-ae78-d0f51ece4a8b,RED_ASIST1,I will go get that critical patient,19:12:00,19:13:00,,64b,3.0,accept,
168,85047ebe-2b84-4b17-abc7-481a357201cb,GREEN_ASIST1,transporter here critical and j4,19:11:00,19:15:00,,64c,,info-provide,
169,5afddba9-03fc-4c3c-8694-f21a7f3de02a,RED_ASIST1,this is better,19:18:00,19:18:00,,,,,
170,65fe0f31-0416-4b39-b3ad-cba521963e15,RED_ASIST1,and you can come to the floor with me,19:24:00,19:25:00,,66a,,action-directive,
171,dd0ae689-b887-4d9c-ada5-513a4790c1b5,RED_ASIST1,I C,19:32:00,19:32:00,,,,,
172,0d16c439-8bca-4148-a0d2-3e3ef7e49d9b,GREEN_ASIST1,transporter here right at j4 and up transporter indicating the engineer is needed a j4 door locked in,19:28:00,19:35:00,,66b.67a,3.0,accept.action-directive,
173,bb243b37-7e38-4346-a978-465dfd798c2e,BLUE_ASIST1,all right I'm on my way,19:35:00,19:36:00,,67b,2.0,accept,
174,caa09c3b-543b-4880-b011-de3674203e93,GREEN_ASIST1,transporter here adjacent room I4 critical patient,19:45:00,19:48:00,,68a,,assert,
175,76970c1e-097c-44c0-b910-fd10b104b051,RED_ASIST1,I need to come in here as well real quick yeah thank you there's a medic,19:49:00,19:52:00,,68b,2.0,accept,
176,c932c023-c309-4299-a6da-1ce79f12b48c,GREEN_ASIST1,transporter here to transport,19:53:00,19:57:00,,68c,,acknowledge,
177,ac71788f-29df-45a8-b429-0cf4b966ac0c,RED_ASIST1,here's that is critical victim save block outside there's a big sorry,20:5,20:9,,69a,,assert,
178,afc36d2f-bbbf-4d3c-8471-f1e1eab4579a,GREEN_ASIST1,transporter knowledge,20:6,20:11:00,,69b,1.0,acknowledge,
179,2c8e604c-c8ce-4445-9fcd-5f99e7ca02a6,RED_ASIST1,engineer can B come back into that same room you were this medic it is I4 I4 yes,20:14:00,20:19:00,,70a,,action-directive,
180,722961a1-ecdd-4c23-a39b-3852d0632787,RED_ASIST1,in red C all the time,20:23:00,20:23:00,,70a+,,action-directive,
181,2d19a350-b50b-4f22-9a0c-c4d9cf68c2e9,BLUE_ASIST1,oh,20:24:00,20:24:00,,70b,1.0,accept,
