,message_id,participant,utt,start_timestamp,end_timestamp,corr_utt,Label,Score,Category,Note
52,c984be90-6306-4d47-b953-e75960002de7,RED_ASIST_2,this is medic,09:11:00,09:11:00,,,,,
53,1ac44699-5c21-42ec-8eb5-a9b428227ac8,BLUE_ASIST2,B7 this way,09:18:00,09:19:00,,21b,3.0,accept,
54,d9c6d3e3-a0d6-46ac-a4c8-ba8df098122e,GREEN_ASIST2,this is green you guys probably doing this already but if you are done getting a victim place a blank tile,09:20:00,09:26:00,,22a,,action-directive,
55,0ba11dc5-d1df-4447-afdc-31e2e7615cfb,GREEN_ASIST2,just in case so we know for sure thank you,09:29:00,09:32:00,,22a+,,action-directive,
56,d8221298-3f4c-4e39-a965-e89b2745480b,BLUE_ASIST2,is there anything else we need in here,09:36:00,09:37:00,,23a,,info-request,
57,272766cc-1dda-40b6-bf95-d74727e3a42a,RED_ASIST_2,B engineer if we want to head into B7,09:12:00,09:14:00,,21a,,action-directive,
58,9b0c295b-452c-4b47-a942-b1d1e08102ff,GREEN_ASIST2,seems like we have the Zone although this critical victims still here like in b 1,09:38:00,09:44:00,,23b,3.0,info-provide,
59,3cf05e9d-43a4-49c1-8cd8-b67afea97cdf,GREEN_ASIST2,chat,09:47:00,09:47:00,,,,,
60,401fbbdb-5177-46a5-89f7-8bb9e837e01d,RED_ASIST_2,this is medic blue let's go to B1,09:42:00,09:50:00,,24a,,action-directive,
61,ec5d7ef6-8027-4caf-8f35-061a7936f802,GREEN_ASIST2,and then there's B1 C4,09:51:00,09:53:00,,24b,2.0,info-provide,
62,149199b2-163a-44a8-aae3-409521cf2e31,GREEN_ASIST2,and,09:58:00,09:58:00,,,,,
63,a63e8d38-a405-4b88-ba4e-d2d19c325eca,RED_ASIST_2,this is medic blue I'm gonna go to the other side so that we can wake up that victim,10:0,10:3,,25a,,assert,
64,da810437-2323-4d35-9528-0bf00263c364,BLUE_ASIST2,all right,10:5,10:5,,25b,1.0,acknowledge,
65,9978635d-82a8-41af-9593-34ea74c42d7f,GREEN_ASIST2,this is green do you guys want me to go to a next section and do the same thing,10:9,10:12:00,,26a,,info-request,
66,034d1cee-e29b-41aa-b754-eba8b6855937,BLUE_ASIST2,this is Blue can you visit E2,10:19:00,10:20:00,,26b-1,3.0,info-provide,
67,ac141f6f-6709-4b40-bf5d-0418fca37156,BLUE_ASIST2,transporter,10:22:00,10:22:00,,26b-1+,3.0,info-provide,
68,869d8c8b-52ee-4ab4-ad50-90bb8f6a8035,BLUE_ASIST2,yeah,10:26:00,10:26:00,,,,,
69,4d507d64-016b-4bab-a3a8-520063b5ce8e,RED_ASIST_2,this is medic yes that would be greatly appreciated,10:14:00,10:17:00,,26b-2,1.0,acknowledge,
70,dd558f18-c0c0-4935-a2e0-5a537bb1a4ff,GREEN_ASIST2,this is this is green oh yeah E2 two ways was that e as in elephant,10:21:00,10:28:00,,27a,,info-request,
71,8f5f3579-ed8d-4f22-aa1d-e9d90c555ffa,BLUE_ASIST2,yes sir,10:30:00,10:31:00,,27b,1.0,info-provide,
72,1aca37d9-c125-450f-874e-fa9cb22b2106,GREEN_ASIST2,okay,10:30:00,10:30:00,,27c,,acknowledge,
73,994efaf2-bcfe-47da-8e14-e2a1b1af3bdb,RED_ASIST_2,this is medic dropping off critical victim before heading back to C1,10:29:00,10:44:00,,28a,,assert,
74,0434cd95-cdb2-423e-a10a-b0b25a7f5a82,GREEN_ASIST2,E2 has a critical victim detected,10:44:00,10:48:00,,29a,,assert,
75,6d486bfa-2b91-4bdf-b2d5-32120b139404,BLUE_ASIST2,C1 cleared,10:54:00,10:56:00,,30a,,assert,
76,8996417c-0b9c-449b-af6b-b77692367dd1,BLUE_ASIST2,yes I'm going to,10:59:00,11:1,,,,,
77,7557a2e8-7c70-4ad0-9173-e3a8f587f8fc,RED_ASIST_2,it was C is it came back down yeah,10:58:00,11:1,,30b,3.0,acknowledge,
78,d3586ea6-fbda-44dc-bd41-491526b686d9,BLUE_ASIST2,I'm gonna replace this with an okay you already got it is C from for Clear die as well,11:3,11:7,,31a,,commit,
79,bde2f85b-a999-4f48-9dc7-121fe8a6e50e,RED_ASIST_2,this is medic I do not believe so so we should head in,11:8,11:11:00,,31b,1.0,info-provide,
80,bf47bd24-d3d9-4817-abdb-f37adbc09dcd,BLUE_ASIST2,looks like Justin critical,11:20:00,11:21:00,,,,,
81,3085af92-3d0a-4adb-a51e-6cb87b1a26e0,BLUE_ASIST2,you stabilize already,11:25:00,11:26:00,,,,,
82,8c44cb43-b300-44ef-98dc-846bc0e2a3c9,BLUE_ASIST2,yep,11:32:00,11:32:00,,,,,
83,a55d5a6c-d1fe-4a75-bbef-f821ae57557c,RED_ASIST_2,this is medic if you would replace the plaque here at C4,11:27:00,11:30:00,,32a,,action-directive,
84,d8137ddc-0531-45dd-a40a-8e3a0b19320f,GREEN_ASIST2,offices green I'm having connect,11:33:00,11:34:00,,33a,,info-request,
85,b13af166-575d-4d03-936c-c37ba4a787a2,BLUE_ASIST2,this is blue I believe we have to stabilize these two real quick,11:41:00,11:43:00,,34a,,action-directive,
86,bdec6d1c-d034-451f-b33b-5f4b572369a9,GREEN_ASIST2,this is green can you guys hear me,12:6,12:7,,33a+,,info-request,
87,98eed280-7871-49aa-bb04-b1d7d94c6ef9,BLUE_ASIST2,this is blue affirmative,12:7,12:7,,33b-1,1.0,info-provide,
88,6aa6006d-2fbb-45ac-bc03-1ba6c7406675,RED_ASIST_2,yes,12:7,12:7,,33b-2,1.0,info-provide,
89,f1071af5-00af-4825-8628-bca6ca759f44,GREEN_ASIST2,okay this is this is green I cut out for a quick second minor net lagged for quick second,12:10:00,12:16:00,,35a,,assert,
90,bbb27078-f0d0-4620-afbd-f8826f3b143e,BLUE_ASIST2,this is blue all good transporter happens to the best of us,12:18:00,12:22:00,,35b,2.0,acknowledge,
91,217e2248-6d01-4091-ba11-0d7d78c57de4,RED_ASIST_2,this is this is red if you would pick up this victim C and send them to C so North Zone C I'm taking this one to North Zone B,12:21:00,12:32:00,,36a,,action-directive,
92,dfb838e7-07db-4f6b-bc82-06856e7bf334,BLUE_ASIST2,perfect let's head down to E2 after this sorry this is blue talking to red,12:33:00,12:38:00,,36b,3.0,accept,
93,72e87523-84cf-4985-b6bc-963c8e147d01,GREEN_ASIST2,this is green I believe I have all the markers placed down and section EF then moving on Kingston okay,12:45:00,12:57:00,,37a,,assert,
94,69d517b2-deae-41a0-8a0b-d80ce4cab3a4,BLUE_ASIST2,do E2,13:5,13:5,,38b,2.0,accept,
95,c7e73c6e-7e49-4fda-9f8c-7a7180eb8fc0,BLUE_ASIST2,you too,13:8,13:8,,,,,
96,9b809d79-8a21-4822-a017-5695211e7ded,BLUE_ASIST2,oh,13:14:00,13:14:00,,,,,
97,f7bb1c82-fd75-440b-b41a-0bbf85a6c670,RED_ASIST_2,this is red blue you don't have to break down all of that let's go to E2 or G2 G2 right here block you in if you want to break this down there we go all right,12:51:00,13:17:00,,38a,,action-directive,
98,68859ff5-e8df-442f-94b6-4c9d980e1adf,RED_ASIST_2,place this one right outside this is red,13:23:00,13:25:00,,39a,,action-directive,
99,6b3e92d3-3f18-4190-bb48-b4f3b93ce5b6,GREEN_ASIST2,this is green am I good to move to d s or do you got that covered already,13:28:00,13:31:00,,40a,,info-request,
100,4a25c7f0-8c64-44b9-84af-0fbcd052987a,BLUE_ASIST2,go for it,13:33:00,13:34:00,,40b,1.0,info-provide,
101,7f8d54c4-a8b5-4cd4-a0f3-9a962a2c1199,GREEN_ASIST2,okay,13:34:00,13:34:00,,40c,,acknowledge,
102,2eb6a2cc-d56e-4406-b732-267912907aab,RED_ASIST_2,do you are you are good to move to tea,13:34:00,13:35:00,,41a,,info-request,
103,9b3cd8a4-1646-4418-a30a-e6df3847fc8b,BLUE_ASIST2,red B actually mind dropping this off over at a and I'll start going towards d,13:38:00,13:43:00,,41b,3.0,info-provide,
104,63da1b28-f9e0-41f4-9501-bcd3c84ecc04,RED_ASIST_2,this is red sounds good actually head to E2 that is the next victim location,13:45:00,13:48:00,,41c,,info-provide,
105,e8068e88-b269-4545-8500-e4024e877879,GREEN_ASIST2,this is green I just placed to regular victim markers in H1 and D4,13:48:00,13:54:00,,42a,,assert,
106,da39a8b5-6c07-4c4a-8dde-686f0619c546,RED_ASIST_2,this is red sounds good,13:59:00,14:0,,42b,1.0,acknowledge,
107,bc6ff2fb-cb05-4ce4-aebf-a2857cedb7ae,BLUE_ASIST2,this is blue waiting for medic over at YouTube,14:5,14:7,,43a,,assert,
108,f0b37fc2-891f-47d4-ad9c-286894418d68,RED_ASIST_2,this is red at E2,14:8,14:9,,43b,2.0,info-provide,
109,a482f2a8-636d-4b28-9386-a93a7bee46a1,GREEN_ASIST2,this is green I just dropped off the critical there's critical person and D2 in a regular patient and D4,14:9,14:18:00,,44a,,assert,
110,02911abc-a8df-417e-a2e5-4527fc72a83a,BLUE_ASIST2,is this blue heading towards D2,14:21:00,14:22:00,,44b-1,3.0,accept,
111,16952f39-dd8e-404d-bb52-f6eda3774c7e,RED_ASIST_2,this is red just dropped off the critical victim heading back over to D,14:26:00,14:30:00,,44b-2,3.0,accept,
112,0234d416-7df2-48cc-a39c-fc52ef57b601,BLUE_ASIST2,H2 B,14:32:00,14:33:00,,45a,,assert,
113,e2ce7af8-8d20-4060-b94b-4dc84bd3a861,GREEN_ASIST2,this is green seems like all people in sections D and H are good am I good to move on to I or do you guys want me to transport some victims,14:37:00,14:46:00,,45b.46a,3.0,info-provide.info-request,
114,bf3991bf-8d17-4f6a-8a14-c0f651557667,GREEN_ASIST2,hmm,14:53:00,14:53:00,,,,,
115,9f81f649-c6d1-409d-8fcd-1d6822aa365f,BLUE_ASIST2,this is blue could you transport a normal victims or you know non critical victims down towards the South Zone C,14:49:00,14:57:00,,46b,3.0,info-provide,
116,4dba10ef-029e-4c42-9096-803c6ef5d14e,GREEN_ASIST2,South Zone C you got it,14:57:00,14:59:00,,46c,,acknowledge,
117,924c1945-6f94-426d-b709-2bf864ac9d5a,BLUE_ASIST2,and then once they're stabilized me blue and red can head over there,15:2,15:8,,47a,,assert,
118,2fd5e8ba-551b-46b3-82c6-e51fc8a48eda,GREEN_ASIST2,this is green in H1 there is a there's Rubble so I will need the engineers help in that,15:5,15:13:00,,48a,,action-directive,
119,ee5564cb-7b2c-41fa-80f4-160db505c3fe,BLUE_ASIST2,perfect this is blue could you want to tell me which this is a or b,15:16:00,15:19:00,,48b,2.0,follow-up-question,
120,83650023-c5ae-4e87-a855-f43de34441f2,RED_ASIST_2,this is that was B I was just about to tell you but they want to talk over this is red,15:9,15:24:00,,49a,,action-directive,
121,acbcc41a-04ef-4a23-b3e1-9c3490de0872,RED_ASIST_2,could you break down the C barricade engineer,15:24:00,15:27:00,,49a+,,action-directive,
122,5a31e6fa-5e99-4ec0-aa2e-3967daef6b70,BLUE_ASIST2,yeah I'll be right over there after I drop this one off,15:28:00,15:31:00,,49b,2.0,accept,
123,31d5e6c2-68ac-4edf-be72-238f231a8b2d,BLUE_ASIST2,I think,15:42:00,15:42:00,,50b,1.0,accept,
124,7c6fac19-550f-4b7d-8e36-f919c45b46b5,RED_ASIST_2,this is red I'm just going to leave this victim here right outside so you can drop them off right after you're done clearing that Rubble this is red I'm moving into D4,15:34:00,15:46:00,,50a,,assert,
125,6af1e4fb-90a7-4a08-8871-6237859ed7bb,GREEN_ASIST2,are there stairs,15:47:00,15:47:00,,,,,
126,15b2afab-211d-40af-b9c7-1aa35e3ac148,GREEN_ASIST2,take the stairs,15:54:00,15:54:00,,,,,
127,c4ca3d0f-3b96-4876-8c68-4e08ea58fa1f,GREEN_ASIST2,nope,16:5,16:5,,,,,
128,0a1d4870-63e2-44f2-96b2-63ee1de018af,BLUE_ASIST2,this is blue we have a non stabilize victim outside of Zone South Zone C,16:9,16:13:00,,51a,,assert,
129,7669e9a8-c98e-4f46-a9fc-f865ff83cd32,BLUE_ASIST2,perfect this is blue transporter where did you need me to add to i1,16:16:00,16:23:00,,52b.53a,1.0,acknowledge.info-request,
130,d304b105-e982-47fb-8d8d-369ba1ac315e,GREEN_ASIST2,it was actually H1,16:20:00,16:26:00,,53b,2.0,info-provide,
131,6d91e5a5-7c8a-43bf-918d-9cacc8c8a16a,RED_ASIST_2,this is red transporting them to Zone B,16:15:00,16:17:00,,52a,,assert,
132,ae4ab4e2-0591-4872-b5f2-2101c194b61b,BLUE_ASIST2,H1 on my way,16:27:00,16:27:00,,53c,,accept,
133,48a0e749-d8ac-4ea7-8b4e-25c0c05c95ed,GREEN_ASIST2,perfect this is green just want to be cognizant of time we have about two minutes and 25 seconds do you guys to help transport victims or check sections I and J,16:37:00,16:50:00,,54b.55a.56a,1.0,acknowledge.assert.info-request,
134,4cdbb173-f157-4040-a83d-f941dce36362,RED_ASIST_2,this is red did we already yeah we already clear D4 this is red moving into H1,16:29:00,16:38:00,,54a,,assert,
135,a00d3a6e-ef30-404f-b412-fcd4b597a849,GREEN_ASIST2,got it some let me know where they are and I will transport them C that coming over,16:58:00,17:6,,56c.57a,,acknowledge.info-request,
136,a6a0dd39-9e22-4062-ab1c-43151927fb46,BLUE_ASIST2,this victim a right here,17:8,17:9,,57b,2.0,info-provide,
137,a0b51717-4c66-4616-b070-4928d678f72d,GREEN_ASIST2,taking victim a fungicide,17:13:00,17:15:00,,57c,2.0,accept,
138,37455d14-7f3a-49af-b4ce-3a22edb80bf2,RED_ASIST_2,this is red I believe you should be transporting victims C if this is red victim door right here,16:52:00,17:13:00,,56b,3.0,info-provide,
139,3488e14e-d058-4312-8f17-19c3ec22f58f,BLUE_ASIST2,this is blue we have moderate damage and i2a and I'm going to go ahead and work over there to see if we could get a critical in there,17:16:00,17:23:00,,58a,,assert,
140,8f54f1b2-4968-4c67-ba6c-a9876733da10,RED_ASIST_2,this is red I'm going to deliver patient to Zone B,17:23:00,17:27:00,,59a,,commit,
141,07b94c95-8598-4e7c-99ad-4ae3acaf1389,GREEN_ASIST2,oh critical victim detected in i1,17:29:00,17:34:00,,60a,,assert,
142,80e697e8-3184-4452-a404-30261c992113,BLUE_ASIST2,i1 perfect I'll meet you in there medic,17:36:00,17:38:00,,59b,2.0,acknowledge,
143,3e302887-386d-49f4-ac07-5b16f8aaea61,RED_ASIST_2,this is red headed over to Medic or to I want blue,17:38:00,17:42:00,,61a,,assert,
144,2685a1a0-2c5d-42d4-b095-b2e71a29141e,BLUE_ASIST2,this is blue is i1 a actually,17:45:00,17:47:00,,,,,
145,a551f19e-1d2b-4cbd-9283-f59e990902ce,RED_ASIST_2,i1a this is red the door is blocked to i1 if you would come clear this,17:44:00,17:52:00,,62a,,action-directive,
146,a57b2a3d-f5ca-404d-9f97-29e585a2227a,RED_ASIST_2,good,17:56:00,17:56:00,,,,,
147,acf62885-0253-479c-baa5-12b9c4b5816f,GREEN_ASIST2,this is a green there's also critical victim and I3 sorry to make things confusing,17:56:00,18:0,,63a,,assert,
148,b11fa4bb-8f30-4bbc-9287-cd7bdbd22c22,BLUE_ASIST2,I'll take the critical victim over it,18:14:00,18:15:00,,63b,2.0,accept,
149,05562c9a-87e3-40d1-b6db-c61158b9afde,RED_ASIST_2,this is red blue if you would come over here,18:0,18:2,,64a,,action-directive,
150,3b784335-b19e-4b04-b681-55a4a9fa62db,GREEN_ASIST2,this is green there's a critical victim in J2,18:18:00,18:22:00,,66b-1,3.0,info-provide,
151,0de886c8-188f-48b3-9b77-2941f1a9f63d,GREEN_ASIST2,also we have 40 seconds,18:23:00,18:24:00,,67a,,assert,
152,0681b00d-c8a3-4421-8fd3-403fdb1185bd,GREEN_ASIST2,going to move to section k,18:27:00,18:28:00,,68a,,assert,
153,03fdbf6e-9bae-4bb0-b13e-a162ba1e3e54,BLUE_ASIST2,G2 I want,18:43:00,18:44:00,,66b-2,3.0,accept,
154,482016cd-1102-4b9e-aa37-6cfb857f14ab,RED_ASIST_2,this is red while you are delivering that patient blue I am going to see about where actually you're on your way back let's head to J2 while move in ahead of you so if it barricades itself just be ready,18:19:00,18:46:00,,65a.66a,,commit.action-directive,
155,6f982a47-1f54-49d8-8fb9-c670abb1e396,GREEN_ASIST2,this is green there is a normal victim in in was it K1 and there's a critical victim in K4,18:46:00,18:58:00,,69a,,assert,
156,294bfb35-f8c2-41db-8662-40f8e288ba95,GREEN_ASIST2,as well as L3,18:59:00,19:1,,69a+,,assert,
157,c1cf8f8e-3a7f-479f-9f60-0624756e68b2,GREEN_ASIST2,oops,19:6,19:6,,,,,
158,d29821b1-4b8d-492d-be3d-e24f7e9e13a7,GREEN_ASIST2,well,19:8,19:8,,,,,
159,a3a77457-57a0-441c-9a07-78dc4b4932d9,RED_ASIST_2,this is this is red in Al,18:59:00,19:3,,70a,,assert,
160,5f46b4b8-952a-4b16-ba02-1edcd6edcd9b,BLUE_ASIST2,this is blue I just fell through the world,19:13:00,19:15:00,,,,,post-game
161,25461bc0-efe3-4440-9d85-a79cde5d9c1e,BLUE_ASIST2,with a victim,19:19:00,19:19:00,,,,,post-game
162,a4af7f18-c8f6-4a91-84cf-69a98cb83fd5,RED_ASIST_2,this is red I may have broke my legs,19:15:00,19:17:00,,,,,post-game
163,9dfb2910-6218-46f1-a154-9b64bde67d21,BLUE_ASIST2,this is blue and completed the survey,23:51:00,23:52:00,,,,,post-game
164,cb93a706-6d2b-4c03-97b6-4b0290b2a835,RED_ASIST_2,this is red I finish the survey,1900-01-01 01:10:00,1900-01-01 01:11:00,,,,,post-game
165,387472c5-ab7e-4766-88ee-951539cfe698,GREEN_ASIST2,this is green I just finished the survey,1900-01-01 01:38:00,1900-01-01 01:39:00,,,,,post-game
